ringnr year island stage age nestling_age cohort FROH sex damringnr sireringnr first_island last_island first_year last_year first_stage first_age last_age type first_DNA_nestage Fhat2
8651791 1996 24 n 0 10 1996 0.0121579806958291 f F0300 M0272 24 24 1996 1999 n 0 3 nest 10 0.0201932
8651794 1996 24 j 0 NA 1996 0.0135744202745895 m NA M0010 24 24 1996 1998 j 0 2 capt NA 0.0254771
8573915 1996 23 a 3 NA 1993 0.00628088905198444 m NA NA 23 23 1994 1999 a 1 6 obs NA 0.0219547
8651795 1996 23 a 1 NA 1995 0.0256030571355437 m NA NA 23 23 1996 1999 a 1 4 capt NA 0.0530025
8651796 1996 23 j 0 NA 1996 0.0196696635474642 f NA NA 23 35 1996 2000 j 0 4 capt NA 0.0313559
8651798 1996 23 j 0 NA 1996 0.00948893328712293 m F0229 8651795 23 23 1996 2000 j 0 4 capt NA 0.0459412
8651799 1996 23 j 0 NA 1996 0.00296805592365316 f NA NA 23 23 1996 1999 j 0 3 capt NA 0.0263777
8651903 1996 23 j 0 NA 1996 0.0574234526875655 f NA M0470 23 23 1996 1999 j 0 3 capt NA 0.0794059
8651907 1996 25 j 0 NA 1996 0.0409995039176911 m F0284 M0260 25 23 1996 1998 j 0 2 capt NA 0.0744766
8651911 1996 35 j 0 NA 1996 0.0775718696413484 m NA NA 35 35 1996 1998 j 0 2 capt NA 0.0872639
8651927 1996 26 j 0 NA 1996 0.00334356078367414 m F0310 M0282 26 26 1996 1998 j 0 2 capt NA -0.0123276
8651695 1996 27 n 0 4 1996 0.0110082023472168 f 8573606 M0084 27 27 1996 1998 n 0 2 nest 4 0.0377641
8651929 1996 33 j 0 NA 1996 0.00450742877594522 f NA NA 33 33 1996 1998 j 0 2 capt NA -0.00709803
8651600 1996 24 j 0 NA 1996 0 f 8598790 M0375 24 24 1996 1999 j 0 3 capt NA -0.121134
8651791 1996 24 j 0 NA 1996 0.0121579806958291 f F0300 M0272 24 24 1996 1999 n 0 3 obs 10 0.0201932
8651699 1996 23 a 1 NA 1995 0.00339948896726536 m NA NA 23 23 1996 1998 a 1 3 capt NA 0.040462
8651942 1996 33 j 0 NA 1996 0.0101900969285936 f F0131 NA 33 33 1996 1998 j 0 2 capt NA 0.011024
8651944 1996 33 j 0 NA 1996 0.184723836188638 f 8537774 M0006 33 33 1996 1999 j 0 3 capt NA 0.172266
8651695 1996 27 j 0 NA 1996 0.0110082023472168 f 8573606 M0084 27 27 1996 1998 n 0 2 capt 4 0.0377641
8651868 1996 27 j 0 NA 1996 0.0319455487372553 f NA NA 27 27 1996 1998 j 0 2 capt NA 0.0412197
8651869 1996 27 j 0 NA 1996 0.00647000061160832 f NA NA 27 27 1996 1998 j 0 2 capt NA 0.00208317
8651870 1996 27 j 0 NA 1996 0.102631388192335 f F0178 M0084 27 27 1996 2000 j 0 4 capt NA 0.140981
8651875 1996 27 j 0 NA 1996 0.171320552984535 f F0178 M0084 27 27 1996 1998 j 0 2 capt NA 0.169086
8651876 1996 27 j 0 NA 1996 0.0137885964495004 m NA NA 27 27 1996 1998 j 0 2 capt NA 0.0216318
8651948 1996 27 a 1 NA 1995 0.0110179314500327 m NA NA 27 27 1996 1999 a 1 4 capt NA 0.00858311
8651878 1996 26 j 0 NA 1996 0.00964352295456656 f F0318 M0288 26 26 1996 2000 j 0 4 capt NA 0.0246012
8651881 1996 26 j 0 NA 1996 0.117957726538591 f NA 8573221 26 26 1996 1999 j 0 3 capt NA 0.11094
8651882 1996 26 j 0 NA 1996 0.00749094479895075 f F0310 M0282 26 26 1996 1998 j 0 2 capt NA 0.00042759
8651883 1996 26 j 0 NA 1996 0.0260384316550348 m NA NA 26 26 1996 1999 j 0 3 capt NA 0.0325244
8651884 1996 20 j 0 NA 1996 0.00525586747580183 m F0283 M0259 20 20 1996 1999 j 0 3 capt NA 0.00915468
8651840 1996 33 j 0 NA 1996 0.0179126487397471 m F0238 M0217 33 39 1996 1999 n 0 3 capt 9 0.0198194
8651891 1996 33 j 0 NA 1996 0.0120967066024251 f F0400 M0366 33 33 1996 1998 j 0 2 capt NA 0.030572
8651649 1996 28 j 0 NA 1996 0 f 8414812 M0200 28 35 1996 1998 n 0 2 obs 6 -0.0250952
8651656 1996 28 j 0 NA 1996 0.00956373072018013 m F0206 M0189 28 28 1996 1998 n 0 2 obs 5 0.0333225
8651761 1996 28 j 0 NA 1996 0.224692440294569 m NA NA 28 28 1996 1998 n 0 2 obs 12 0.247891
8651898 1996 28 j 0 NA 1996 0 f 8414812 NA 28 28 1996 1999 j 0 3 capt NA 0.00854325
8651899 1996 27 j 0 NA 1996 0.007877232087238 m NA NA 27 27 1996 2000 j 0 4 capt NA 0.0253858
8651952 1996 27 j 0 NA 1996 0.00537490457777506 f NA NA 27 27 1996 1998 j 0 2 capt NA 0.0112627
8651717 1996 33 j 0 NA 1996 0.0145647727195504 f F0238 M0217 33 35 1996 1998 n 0 2 obs 7 0.0312858
8651765 1996 33 j 0 NA 1996 0.00684200571287481 f F0403 M0369 33 33 1996 1998 n 0 2 obs 8 0.0490123
8651841 1996 33 j 0 NA 1996 0.0256562897120684 f F0238 M0217 33 33 1996 1999 n 0 3 obs 9 0.0270556
8651972 1996 33 j 0 NA 1996 0.0135303618229552 m NA NA 33 33 1996 1998 j 0 2 capt NA 0.0476784
8651974 1996 33 j 0 NA 1996 0.00671975200414988 m NA NA 33 33 1996 1998 j 0 2 capt NA 0.0190651
8651695 1997 27 a 1 NA 1996 0.0110082023472168 f 8573606 M0084 27 27 1996 1998 n 0 2 capt 4 0.0377641
8651754 1997 27 a 1 NA 1996 0.0176125076167889 m F0186 M0170 27 27 1996 1998 j 0 2 capt NA 0.0313243
8651869 1997 27 a 1 NA 1996 0.00647000061160832 f NA NA 27 27 1996 1998 j 0 2 capt NA 0.00208317
8651870 1997 27 a 1 NA 1996 0.102631388192335 f F0178 M0084 27 27 1996 2000 j 0 4 capt NA 0.140981
8651975 1997 27 a 1 NA 1996 0.0845716136719378 f F0178 M0084 27 27 1997 1998 a 1 2 capt NA 0.0934538
8573606 1997 27 a 5 NA 1992 0.0175325454912008 f NA NA 27 27 1993 1998 a 1 6 capt NA 0.0240999
8651515 1997 27 a 1 NA 1996 0 u F0485 8573572 26 27 1996 1999 n 0 3 obs 5 -0.164599
8651701 1997 27 a 3 NA 1994 0.00339192314575079 m NA NA 27 27 1995 1998 a 1 4 capt NA -0.0561252
8651876 1997 27 a 1 NA 1996 0.0137885964495004 m NA NA 27 27 1996 1998 j 0 2 obs NA 0.0216318
8651979 1997 27 a 1 NA 1996 0.0322361759529197 m F0334 M0304 27 27 1997 2000 a 1 4 capt NA 0.0582746
8573221 1997 26 a 4 NA 1993 0 m NA NA 26 26 1993 1999 n 0 6 capt 13 0.0163975
8573572 1997 26 a 4 NA 1993 0.00475257045388133 m NA NA 26 26 1993 2002 j 0 9 capt NA 0.0301738
8573682 1997 26 a 4 NA 1993 0 f NA NA 26 26 1994 1999 a 1 6 capt NA 0.0281099
8598568 1997 26 a 3 NA 1994 0.00838456119367824 m NA NA 26 26 1995 1998 a 1 4 obs NA 0.0253351
8598728 1997 26 a 2 NA 1995 0.00510538917543872 m NA NA 26 26 1995 2000 j 0 5 obs NA -0.0390261
8651548 1997 26 a 1 NA 1996 0.00529999388391674 f F0318 M0288 26 26 1996 1998 j 0 2 capt NA 0.0277722
8651878 1997 26 a 1 NA 1996 0.00964352295456656 f F0318 M0288 26 26 1996 2000 j 0 4 capt NA 0.0246012
8651882 1997 26 a 1 NA 1996 0.00749094479895075 f F0310 M0282 26 26 1996 1998 j 0 2 capt NA 0.00042759
8651985 1997 26 n 0 10 1997 0.0105673799831921 f 8598592 8651883 26 26 1997 2000 n 0 3 nest 10 0.0298752
8651993 1997 26 n 0 4 1997 0 m 8537612 M0117 26 26 1997 1998 n 0 1 nest 4 0.0108607
8681109 1997 26 n 0 4 1997 0.00338037054403693 m 8537612 M0117 26 26 1997 2000 n 0 3 nest 4 -0.00534569
8651997 1997 27 a 1 NA 1996 0 m NA NA 27 27 1997 1999 a 1 3 capt NA 0.00216762
8651998 1997 27 a 1 NA 1996 0.0134342034028075 m F0425 M0088 27 27 1997 2002 a 1 6 capt NA 0.0410603
8573515 1997 28 a 4 NA 1993 0.00338901234316211 m NA NA 28 28 1993 1998 n 0 5 obs 8 -0.00478762
8598614 1997 28 a 3 NA 1994 0.0124937989711389 m NA NA 28 28 1994 1999 j 0 5 obs NA 0.0138989
8651658 1997 28 a 1 NA 1996 0.0107994400385993 m F0206 M0189 28 28 1996 1998 n 0 2 capt 5 0.0409497
8651761 1997 28 a 1 NA 1996 0.224692440294569 m NA NA 28 28 1996 1998 n 0 2 obs 12 0.247891
8681101 1997 28 a 1 NA 1996 0 f F0200 8598602 28 28 1997 2002 a 1 6 capt NA -0.0556273
8573281 1997 24 a 4 NA 1993 0.0196386300879583 f NA NA 24 24 1993 1999 j 0 6 obs NA 0.0203316
8573915 1997 23 a 4 NA 1993 0.00628088905198444 m NA NA 23 23 1994 1999 a 1 6 obs NA 0.0219547
8573989 1997 24 a 3 NA 1994 0.0240480995970181 f NA NA 24 24 1994 1998 j 0 4 obs NA 0.0367389
8651664 1997 23 a 2 NA 1995 0.0260958548812007 f NA NA 23 23 1996 1998 a 1 3 obs NA 0.039543
8651699 1997 23 a 2 NA 1995 0.00339948896726536 m NA NA 23 23 1996 1998 a 1 3 obs NA 0.040462
8651738 1997 28 a 1 NA 1996 0 m NA 8573872 28 28 1996 1998 j 0 2 obs NA -0.0638736
8651781 1997 24 a 1 NA 1996 0.00528333322007253 f F0125 M0124 24 24 1996 1999 j 0 3 obs NA 0.0161052
8651784 1997 24 a 1 NA 1996 0.297779635254916 m F0015 M0031 24 24 1996 1999 j 0 3 obs NA 0.284658
8651789 1997 24 a 1 NA 1996 0 m F0355 M0322 24 24 1996 1999 j 0 3 obs NA 0.00121315
8651790 1997 23 a 1 NA 1996 0.0179297511207156 f F0308 M0279 24 23 1996 1999 j 0 3 obs NA 0.0409754
8651794 1997 24 a 1 NA 1996 0.0135744202745895 m NA M0010 24 24 1996 1998 j 0 2 obs NA 0.0254771
8651798 1997 25 a 1 NA 1996 0.00948893328712293 m F0229 8651795 23 23 1996 2000 j 0 4 obs NA 0.0459412
8651907 1997 23 a 1 NA 1996 0.0409995039176911 m F0284 M0260 25 23 1996 1998 j 0 2 obs NA 0.0744766
8651534 1997 26 a 1 NA 1996 0.00316447280494904 f NA 8598568 26 26 1996 1998 n 0 2 capt 9 0.0225394
8651993 1997 26 n 0 NA 1997 0 m 8537612 M0117 26 26 1997 1998 n 0 1 nest 4 0.0108607
8681103 1997 26 n 0 8 1997 0.0168957932673249 f F0339 8573572 26 27 1997 1998 n 0 1 nest 8 0.0441988
8681109 1997 26 n 0 NA 1997 0.00338037054403693 m 8537612 M0117 26 26 1997 2000 n 0 3 nest 4 -0.00534569
8537699 1997 20 a 3 NA 1994 0 m F0283 M0259 20 20 1994 1999 j 0 5 capt NA -0.00552152
8537700 1997 20 a 3 NA 1994 0 m F0283 M0259 20 20 1994 2001 j 0 7 capt NA 0.0160188
8537770 1997 33 a 3 NA 1994 0.180790288565869 m NA NA 33 33 1994 1998 j 0 4 obs NA 0.169713
8537774 1997 33 a 3 NA 1994 0.0385888610267318 f NA NA 33 33 1994 1998 j 0 4 obs NA 0.0690978
8573752 1997 33 a 4 NA 1993 0.0103328848205609 m NA NA 33 33 1994 1998 a 1 5 obs NA 0.0401165
8651929 1997 33 a 1 NA 1996 0.00450742877594522 f NA NA 33 33 1996 1998 j 0 2 obs NA -0.00709803
8651942 1997 33 a 1 NA 1996 0.0101900969285936 f F0131 NA 33 33 1996 1998 j 0 2 capt NA 0.011024
8651717 1997 35 a 1 NA 1996 0.0145647727195504 f F0238 M0217 33 35 1996 1998 n 0 2 obs 7 0.0312858
8651899 1997 27 a 1 NA 1996 0.007877232087238 m NA NA 27 27 1996 2000 j 0 4 capt NA 0.0253858
8414501 1997 20 a 5 NA 1992 0.0245508642931733 f NA NA 20 20 1992 1998 j 0 6 capt NA 0.0167722
8651621 1997 20 a 1 NA 1996 0.00625956204313424 f 8414501 8537700 20 20 1996 2000 n 0 4 capt 9 0.0188812
8651728 1997 20 a 1 NA 1996 0.00525586747580183 m F0283 M0259 20 20 1996 2000 n 0 4 capt 5 0.00690107
8651730 1997 20 a 1 NA 1996 0 m F0283 M0259 20 20 1996 2001 n 0 5 obs 5 -0.00719012
8573683 1997 28 a 4 NA 1993 0.00366506289372286 f NA NA 28 28 1994 1999 a 1 6 obs NA 0.00832664
8598501 1997 28 a 3 NA 1994 0.0408984752830954 f NA NA 33 28 1994 1999 j 0 5 obs NA 0.0430217
8681121 1997 28 n 0 8 1997 0.0747683250313166 f F0138 8651524 28 28 1997 1999 n 0 2 nest 8 0.0947852
8651804 1997 26 a 1 NA 1996 0.00972836662068278 f NA M0063 26 26 1996 1999 n 0 3 capt 10 0.0103773
8651985 1997 26 j 0 NA 1997 0.0105673799831921 f 8598592 8651883 26 26 1997 2000 n 0 3 capt 10 0.0298752
8681103 1997 26 j 0 NA 1997 0.0168957932673249 f F0339 8573572 26 27 1997 1998 n 0 1 obs 8 0.0441988
8681132 1997 27 n 0 12 1997 0.0141813849077717 f F0265 M0243 27 27 1997 1998 n 0 1 nest 12 0.0171999
8598591 1997 22 a 1 NA 1996 0.00463493778584195 f NA NA 24 22 1996 2000 j 0 4 obs NA 0.0412229
8598599 1997 22 a 1 NA 1996 0.0046479401258101 m NA NA 22 21 1996 1998 j 0 2 obs NA 0.0254657
8681135 1997 22 a 1 NA 1996 0.0467377491454473 f F0030 8573815 22 22 1997 2002 a 1 6 capt NA 0.0807238
8681138 1997 22 a 1 NA 1996 0.0148159851764263 m F0030 8573815 22 22 1997 1999 a 1 3 capt NA 0.0388739
8651765 1997 33 a 1 NA 1996 0.00684200571287481 f F0403 M0369 33 33 1996 1998 n 0 2 obs 8 0.0490123
8651972 1997 33 a 1 NA 1996 0.0135303618229552 m NA NA 33 33 1996 1998 j 0 2 obs NA 0.0476784
8651576 1997 20 a 2 NA 1995 0.162147560702126 u NA NA 20 20 1996 2000 a 1 5 obs NA 0.197503
8573872 1997 28 a 4 NA 1993 0 m NA NA 28 28 1994 1999 a 1 6 obs NA 0.0040654
8598849 1997 28 a 2 NA 1995 0 m F0422 M0153 28 28 1995 1998 j 0 3 obs NA -0.172429
8651898 1997 28 a 1 NA 1996 0 f 8414812 NA 28 28 1996 1999 j 0 3 obs NA 0.00854325
8681147 1997 28 n 0 5 1997 0.00518395819317309 m F0206 M0189 28 27 1997 1998 n 0 1 nest 5 0.0362013
8681149 1997 28 n 0 5 1997 0 f F0206 M0189 28 37 1997 1998 n 0 1 nest 5 0.0321685
8573966 1997 27 a 3 NA 1994 0.23488024935498 m F0065 M0075 27 27 1994 1999 n 0 5 obs 8 0.236172
8651952 1997 27 a 1 NA 1996 0.00537490457777506 f NA NA 27 27 1996 1998 j 0 2 capt NA 0.0112627
8651539 1997 26 a 1 NA 1996 0.0848937273903126 f NA 8598728 26 26 1996 1999 n 0 3 capt 9 0.0681315
8681169 1997 26 n 0 10 1997 0.0145661318491638 f 8651878 8573221 26 26 1997 2001 n 0 4 nest 10 0.0358153
8681175 1997 26 n 0 6 1997 0.0191198956188457 m 8598592 8651883 26 26 1997 1998 n 0 1 nest 6 0.0398909
8681180 1997 26 n 0 10 1997 0.126716184288915 m F0227 M0212 26 27 1997 1998 n 0 1 nest 10 0.10105
8681181 1997 26 n 0 11 1997 0.0371587168910363 m F0227 M0212 26 27 1997 1998 n 0 1 nest 11 0.0391383
8681183 1997 26 n 0 10 1997 0.131816318163182 f F0227 M0212 26 26 1997 2000 n 0 3 nest 10 0.130632
8681184 1997 26 n 0 5 1997 0.0722586922001817 f 8537612 8573187 26 26 1997 2001 n 0 4 nest 5 0.0822175
8681190 1997 26 n 0 9 1997 0.120243329505118 f 8573156 M0063 26 26 1997 1998 n 0 1 nest 9 0.138013
8598907 1997 28 a 2 NA 1995 0 f F0339 8573572 26 28 1995 1998 n 0 3 capt 13 0.0270591
8681147 1997 28 n 0 NA 1997 0.00518395819317309 m F0206 M0189 28 27 1997 1998 n 0 1 nest 5 0.0362013
8681149 1997 28 n 0 NA 1997 0 f F0206 M0189 28 37 1997 1998 n 0 1 nest 5 0.0321685
8681195 1997 27 n 0 7 1997 0.0110111358019658 m 8537728 NA 27 27 1997 1998 n 0 1 nest 7 0.0222273
8681175 1997 26 n 0 NA 1997 0.0191198956188457 m 8598592 8651883 26 26 1997 1998 n 0 1 nest 6 0.0398909
8681184 1997 26 n 0 NA 1997 0.0722586922001817 f 8537612 8573187 26 26 1997 2001 n 0 4 nest 5 0.0822175
8681200 1997 26 n 0 7 1997 0.0485671376050777 f 8651539 8598887 26 26 1997 2001 n 0 4 nest 7 0.0483349
8681403 1997 29 n 0 4 1997 0.00816506176111485 m NA NA 29 27 1997 2002 n 0 5 nest 4 -0.00461375
8681195 1997 27 n 0 NA 1997 0.0110111358019658 m 8537728 NA 27 27 1997 1998 n 0 1 nest 7 0.0222273
8681409 1997 27 n 0 4 1997 0.0174111299124041 f 8651870 NA 27 27 1997 1998 n 0 1 nest 4 0.0527422
8681413 1997 27 n 0 8 1997 0.14141743627381 f F0108 8651860 27 27 1997 1998 n 0 1 nest 8 0.175637
8681414 1997 27 n 0 8 1997 0.115186234735276 f F0108 8651860 27 27 1997 1998 n 0 1 nest 8 0.144653
8681415 1997 27 n 0 8 1997 0.184523364570662 f F0108 8651860 27 27 1997 1999 n 0 2 nest 8 0.211858
8681416 1997 27 n 0 8 1997 0.28129565826045 f F0108 8651860 27 27 1997 1999 n 0 2 nest 8 0.302367
8651884 1997 20 a 1 NA 1996 0.00525586747580183 m F0283 M0259 20 20 1996 1999 j 0 3 capt NA 0.00915468
8681409 1997 27 n 0 NA 1997 0.0174111299124041 f 8651870 NA 27 27 1997 1998 n 0 1 nest 4 0.0527422
8681419 1997 20 n 0 10 1997 0.00660344448748355 f 8414501 8537700 20 20 1997 2002 n 0 5 nest 10 0.0048991
8681420 1997 20 n 0 10 1997 0.104126204245468 f F0523 8537699 20 20 1997 2002 n 0 5 nest 10 0.108018
8681422 1997 20 n 0 11 1997 0.101713296138486 u 8651621 8651884 20 20 1997 1998 n 0 1 nest 11 0.11907
8681423 1997 20 j 0 NA 1997 0.146817711271035 m 8573567 8651576 20 20 1997 1999 j 0 2 capt NA 0.120687
8681403 1997 29 n 0 NA 1997 0.00816506176111485 m NA NA 29 27 1997 2002 n 0 5 nest 4 -0.00461375
8681434 1997 29 n 0 9 1997 0.150871315342988 m NA NA 29 28 1997 1998 n 0 1 nest 9 0.138714
8681436 1997 29 n 0 9 1997 0 f NA NA 29 28 1997 1999 n 0 2 nest 9 -0.00823213
8681438 1997 28 n 0 9 1997 0 f F0200 8598602 28 28 1997 1999 n 0 2 nest 9 -0.0498777
8681442 1997 28 n 0 9 1997 0 m F0200 8598602 28 33 1997 1998 n 0 1 nest 9 0.0204717
8651543 1997 26 a 1 NA 1996 0.00406143039330946 f 8573156 NA 26 26 1996 2002 n 0 6 capt 8 -0.00245018
8414806 1997 27 a 5 NA 1992 0.00710635642268025 m NA NA 27 27 1993 1998 a 1 6 obs NA 0.0342681
8651860 1997 27 a 1 NA 1996 0.0150906426191334 m F0186 M0170 27 27 1996 1999 n 0 3 capt 14 0.0266389
8681447 1997 27 n 0 14 1997 0.00880099850722264 f NA NA 27 27 1997 1998 n 0 1 nest 14 0.0246573
8681452 1997 27 n 0 6 1997 0 m 8651975 NA 27 27 1997 1998 n 0 1 nest 6 -0.101916
8681454 1997 27 n 0 7 1997 0.0193527598259408 m 8651875 NA 27 27 1997 1999 n 0 2 nest 7 0.026934
8681462 1997 27 n 0 5 1997 0.0169008900033752 m 8681464 8651948 27 27 1997 2000 n 0 3 nest 5 0.0144109
8681464 1997 27 a 1 NA 1996 0.178749328929753 f NA NA 27 27 1997 1998 a 1 2 capt NA 0.234319
8681466 1997 27 j 0 NA 1997 0.0120734881381963 m 8651515 8651701 27 27 1997 1998 j 0 1 capt NA 0.0203939
8681468 1997 27 n 0 4 1997 0 m F0265 M0243 27 28 1997 1998 n 0 1 nest 4 -0.00388797
8681469 1997 27 n 0 4 1997 0.0116195388473222 m F0265 M0243 27 27 1997 1998 n 0 1 nest 4 0.01325
8651511 1997 24 a 2 NA 1995 0.00293391911819671 m NA NA 24 24 1996 1999 a 1 4 capt NA -0.0103309
8651772 1997 24 a 1 NA 1996 0.0153936152621195 f NA NA 24 24 1996 1999 j 0 3 capt NA 0.0274383
8681470 1997 24 j 0 NA 1997 0.167656566068423 m F0015 M0031 24 24 1997 1999 j 0 2 capt NA 0.207735
8681472 1997 24 j 0 NA 1997 0 f 8598790 M0010 24 24 1997 1999 j 0 2 capt NA -0.103252
8681473 1997 24 j 0 NA 1997 0.0264448114094401 f F0034 8651512 24 24 1997 1999 j 0 2 capt NA 0.0457634
8681474 1997 24 j 0 NA 1997 0.0180465230066665 f F0034 8651512 24 23 1997 1999 j 0 2 capt NA 0.0447072
8681477 1997 24 n 0 9 1997 0.045813314486736 f F0245 M0224 24 24 1997 1999 n 0 2 nest 9 0.0789507
8681478 1997 24 n 0 9 1997 0.0515276616854566 m F0245 M0224 24 24 1997 1999 n 0 2 nest 9 0.0623518
8681479 1997 24 n 0 9 1997 0.017052659476871 f F0245 M0224 24 24 1997 1999 n 0 2 nest 9 0.0345385
8681480 1997 24 n 0 9 1997 0.0389190162619858 m F0245 M0224 24 23 1997 1999 n 0 2 nest 9 0.0547967
8681483 1997 24 n 0 15 1997 0.0150241585288781 m F0324 M0293 24 34 1997 1998 n 0 1 nest 15 0.0430927
8651512 1997 24 a 2 NA 1995 0 m 8573608 M0375 24 24 1996 1999 a 1 4 obs NA -0.00705251
8651600 1997 24 a 1 NA 1996 0 f 8598790 M0375 24 24 1996 1999 j 0 3 obs NA -0.121134
8651778 1997 24 a 1 NA 1996 0.0203110594641858 f F0308 M0279 24 34 1996 2004 j 0 8 obs NA 0.035615
8681476 1997 24 j 0 NA 1997 0.00663730946701732 f 8573682 M0077 24 22 1997 1999 j 0 2 capt NA 0.048869
8681485 1997 23 a 1 NA 1996 0.00644671419089881 f F0284 M0260 23 23 1997 1998 a 1 2 capt NA 0.0342936
8414527 1997 23 a 5 NA 1992 0.00514761280209487 f NA NA 23 23 1992 1998 j 0 6 capt NA 0.0177877
8651778 1997 23 a 1 NA 1996 0.0203110594641858 f F0308 M0279 24 34 1996 2004 j 0 8 capt NA 0.035615
8681307 1997 23 j 0 NA 1997 0 f F0312 8573915 23 34 1997 1999 j 0 2 capt NA 0.0224759
8681486 1997 23 j 0 NA 1997 0.0153321146471133 f NA NA 23 23 1997 1999 j 0 2 capt NA 0.0131241
8681495 1997 23 j 0 NA 1997 0.00986494782074893 f 8651664 8573521 23 23 1997 1999 j 0 2 capt NA 0.0441171
8681496 1997 23 a 1 NA 1996 0.00951805263908993 m 8414527 M0329 23 23 1997 1998 a 1 2 capt NA 0.0422346
8681500 1997 23 a 1 NA 1996 0.0300769720404386 m NA NA 23 23 1997 1998 a 1 2 capt NA 0.0697356
8651883 1997 26 a 1 NA 1996 0.0260384316550348 m NA NA 26 26 1996 1999 j 0 3 obs NA 0.0325244
8681308 1997 26 n 0 11 1997 0 u 8651543 8598568 26 26 1997 2000 n 0 3 nest 11 -0.0671366
8681309 1997 26 n 0 11 1997 0.020236307335449 m 8651543 8598568 26 26 1997 2002 n 0 5 nest 11 0.0316843
8681452 1997 27 n 0 NA 1997 0 m 8651975 NA 27 27 1997 1998 n 0 1 nest 6 -0.101916
8681462 1997 27 n 0 NA 1997 0.0169008900033752 m 8681464 8651948 27 27 1997 2000 n 0 3 nest 5 0.0144109
8681317 1997 27 n 0 6 1997 0 f NA NA 27 27 1997 2000 n 0 3 nest 6 0.00078899
8681319 1997 27 n 0 6 1997 0.0138875863896761 m NA M0070 27 27 1997 1999 n 0 2 nest 6 -0.00653608
8681468 1997 27 n 0 NA 1997 0 m F0265 M0243 27 28 1997 1998 n 0 1 nest 4 -0.00388797
8681469 1997 27 n 0 NA 1997 0.0116195388473222 m F0265 M0243 27 27 1997 1998 n 0 1 nest 4 0.01325
8651525 1997 28 a 2 NA 1995 0.00320281158612691 m F0422 M0153 28 28 1996 1999 a 1 4 capt NA -0.14717
8681320 1997 28 a 1 NA 1996 0.00296912057518365 u NA NA 28 28 1997 1999 a 1 3 capt NA -0.0490227
8681321 1997 28 n 0 5 1997 0.0319777148047724 m F0138 8651524 28 28 1997 2000 n 0 3 nest 5 0.0665521
8681322 1997 28 n 0 5 1997 0.142796952831407 m F0138 8651524 28 28 1997 2001 n 0 4 nest 5 0.15252
8681324 1997 33 j 0 NA 1997 0.0112952391954859 m NA 8598599 33 33 1997 1998 j 0 1 capt NA 0.00530508
8681326 1997 33 j 0 NA 1997 0.0138991389913899 f F0371 M0343 33 35 1997 1999 j 0 2 capt NA -0.0119739
8681331 1997 33 a 1 NA 1996 0.0148928892603843 f NA NA 33 33 1997 1998 a 1 2 capt NA -0.010008
8681335 1997 33 j 0 NA 1997 0.235476001168851 f 8537774 M0006 33 33 1997 1998 j 0 1 capt NA 0.257378
8681336 1997 33 j 0 NA 1997 0.21040685544977 m 8537774 M0006 33 33 1997 1998 j 0 1 capt NA 0.201646
8681337 1997 33 n 0 13 1997 0.04199370722989 f 8651942 M0204 33 33 1997 1998 n 0 1 nest 13 0.0414912
8681317 1997 27 n 0 NA 1997 0 f NA NA 27 27 1997 2000 n 0 3 nest 6 0.00078899
8681319 1997 27 n 0 NA 1997 0.0138875863896761 m NA M0070 27 27 1997 1999 n 0 2 nest 6 -0.00653608
8681342 1997 28 n 0 11 1997 0.0215185328648867 m NA NA 28 28 1997 1999 n 0 2 nest 11 0.0182048
8681322 1997 28 n 0 10 1997 0.142796952831407 m F0138 8651524 28 28 1997 2001 n 0 4 nest 5 0.15252
8681352 1997 28 j 0 NA 1997 0.00296514512106447 m 8598907 8573515 28 28 1997 1998 j 0 1 capt NA -0.00147314
8537728 1997 27 a 3 NA 1994 0.0174053536115472 f F0178 NA 27 27 1994 2001 n 0 7 capt 5 0.0226809
8681355 1997 27 n 0 4 1997 0.00782762385634906 m 8651869 8651876 27 27 1997 1998 n 0 1 nest 4 0.0131851
8681356 1997 27 n 0 4 1997 0.00296246084007801 f 8651869 8651876 27 27 1997 1998 n 0 1 nest 4 0.0133304
8537612 1997 26 a 3 NA 1994 0.00292908288198904 f F0290 M0264 26 26 1994 2000 n 0 6 obs 11 0.000380196
8681169 1997 26 j 0 NA 1997 0.0145661318491638 f 8651878 8573221 26 26 1997 2001 n 0 4 obs 10 0.0358153
8681361 1997 26 n 0 5 1997 0 f NA M0063 26 26 1997 2000 n 0 3 nest 5 -0.037367
8681374 1997 26 n 0 3 1997 0.115774058293069 m 8537612 8573187 26 26 1997 2002 n 0 5 nest 3 0.120974
8598599 1997 21 a 1 NA 1996 0.0046479401258101 m NA NA 22 21 1996 1998 j 0 2 capt NA 0.0254657
8681355 1997 27 n 0 NA 1997 0.00782762385634906 m 8651869 8651876 27 27 1997 1998 n 0 1 nest 4 0.0131851
8681356 1997 27 n 0 NA 1997 0.00296246084007801 f 8651869 8651876 27 27 1997 1998 n 0 1 nest 4 0.0133304
8681369 1997 27 n 0 10 1997 0.00744568578282468 m NA NA 27 27 1997 1998 n 0 1 nest 10 0.00879339
8681370 1997 27 n 0 10 1997 0.00643575054535076 m F0376 M0346 27 27 1997 1999 n 0 2 nest 10 0.016984
8681371 1997 27 n 0 10 1997 0.0103949970438931 f F0376 M0346 27 27 1997 1998 n 0 1 nest 10 0.0188393
